time,area_h1,area_h2,area_h3,area_h4,area_h5,dt,temp_avg,temp_max,temp_min
826,6535.6771824935,4292.8497094898,1442.9690634549,23088.38457285,9640.119471712,2,1046.1065341256,3406.3235871131,335.93318731
828,6552.9793511322,4274.7062893943,1441.2710901032,23091.812606438,9639.2306629319,2,1047.7599106356,3406.5313377975,336.58711773444
830,6570.2599264354,4256.589024095,1439.5744030441,23095.254792844,9638.3218535813,2,1049.4128846699,3407.1554974081,337.25141856476
832,6587.620838611,4238.3985422691,1437.8790783061,23098.731799155,9637.369741659,2,1051.0656018112,3407.6607793794,337.92623406564
834,6605.0280139769,4220.1784246941,1436.1851831144,23102.251405985,9636.3569722292,2,1052.7182012518,3406.7594747561,338.61171024192
836,6622.3625245716,4202.0527798368,1434.4927761991,23105.821638103,9635.2702812894,2,1054.3706163714,3408.8757326282,339.30799485672
838,6639.610165919,4184.0321887428,1432.8019077214,23109.456261197,9634.0994764192,2,1056.0226988885,3409.4167129854,340.01523744912
840,6656.8350996646,4166.0472863017,1431.1126196242,23113.16784088,9632.8371535295,2,1057.6743852986,3409.6294975048,340.73358935134
842,6674.1357992403,4148.0013375531,1429.4249460323,23116.959834283,9631.4780828907,2,1059.3257986646,3410.4699606681,341.46320370572
844,6691.5007004925,4129.9130830607,1427.7389130709,23120.828916608,9630.0183867679,2,1060.9770966875,3409.7548651766,342.20423548043
846,6708.8019252325,4111.9136144583,1426.0545397198,23124.774816134,9628.4551044558,2,1062.6282365206,3411.3228866124,342.95684148496
848,6726.0126404784,4094.0243185438,1424.3718375993,23128.805253006,9626.7859503725,2,1064.2790723437,3412.1990151061,343.7211803848
850,6743.2012274476,4076.1689776792,1422.6908114173,23132.929658208,9625.0093252473,2,1065.9295335548,3411.996262134,344.49741271526
852,6760.4563958381,4058.2577398024,1421.0114597054,23137.150210957,9623.124193697,2,1067.5797112807,3413.1747763864,345.28570089508
854,6777.7807693476,4040.2931067477,1419.3337745447,23141.462489845,9621.1298595143,2,1069.2297574612,3412.7914484028,346.0862092393
856,6795.0485720624,4022.4049759464,1417.6577428211,23145.862635379,9619.0260737907,2,1070.8796484735,3413.6647226424,346.89910397154
858,6812.2219999407,4004.6298458417,1415.9833462563,23150.351872104,9616.8129358567,2,1072.529246755,3414.8784354862,347.7245532364
860,6829.3761154851,3986.8893216996,1414.3105618261,23154.933270398,9614.4907305908,2,1074.1784859738,3414.5319004568,348.56272711141
862,6846.5880127196,3969.107596209,1412.6393626907,23159.60512771,9612.0599006703,2,1075.8274330462,3415.7755144556,349.41379761944
864,6863.8669591609,3951.2811888196,1410.9697185189,23164.361063529,9609.5210699714,2,1077.4762258836,3415.72452384,350.27793874046
866,6881.0985413767,3933.5275584663,1409.3015960884,23169.197061883,9606.8752421852,2,1079.1248621963,3415.8986140952,351.15532642417
868,6898.2309174971,3915.8954139398,1407.6349603623,23174.115050432,9604.1236577687,2,1080.7732138767,3417.449038782,352.04613860279
870,6915.3337215258,3898.3098133173,1405.9697743267,23179.119183958,9601.2675068721,2,1082.4212039087,3417.4329454087,352.95055520423
872,6932.4675298647,3880.7086170251,1404.3060001013,23184.209948935,9598.3079040742,2,1084.0688539688,3418.2621018639,353.86875816572
874,6949.6484348865,3863.079347052,1402.643599652,23189.382703145,9595.245915264,2,1085.7162659945,3418.5409182314,354.80093144825
876,6966.7905509363,3845.5106475453,1400.9825345368,23194.633548203,9592.082718778,2,1087.363460403,3418.0091727682,355.74726105097
878,6983.8327879272,3828.0617290738,1399.3227678803,23199.96321992,9588.819495199,2,1089.0103324601,3419.8902118916,356.70793502696
880,7000.8337979137,3810.6708472445,1397.6642630817,23205.373965617,9585.4571261428,2,1090.6568035284,3420.1970336324,357.68314349921
882,7017.8409175927,3793.2905828089,1396.00698528,23210.865274162,9581.9962401562,2,1092.3028626821,3420.5998867385,358.67307867702
884,7034.8726560867,3775.9058601714,1394.3509013468,23216.433236884,9578.4373455114,2,1093.9485785494,3421.1981462334,359.67793487315
886,7051.8744999018,3758.5729353546,1392.6959791283,23222.075472159,9574.7811134558,2,1095.5939955292,3420.242411367,360.69790852165
888,7068.7756563005,3741.3588619549,1391.0421896095,23227.794742235,9571.0285499001,2,1097.2390354061,3422.1435227738,361.733198196
890,7085.6179787516,3724.2161110641,1389.3895047577,23233.595547274,9567.1808581524,2,1098.8836157477,3422.7602734982,362.78400462764
892,7102.4477295948,3707.0951416811,1387.7379002984,23239.479706487,9563.2395219388,2,1100.5277052572,3422.7188436109,363.85053072497
894,7119.2876265062,3689.9735646273,1386.0873498435,23245.445094447,9559.2063645762,2,1102.1713491727,3423.6232805396,364.93298159269
896,7136.1124751685,3672.8775937416,1384.4378317264,23251.488501307,9555.0835980562,2,1103.8146167719,3422.9650719781,366.03156455166
898,7152.8450950157,3655.8824872919,1382.7893257647,23257.609190986,9550.8739009419,2,1105.4574638361,3424.1317656183,367.14648915848
900,7169.5046884388,3638.9664526983,1381.1418130884,23263.806744449,9546.5803013251,2,1107.0998088365,3425.0468238465,368.27796722578
902,7186.1433807063,3622.0769122769,1379.4952771669,23270.077952637,9542.2064772128,2,1108.741614418,3424.5437705487,369.42621284252
904,7202.7903413241,3605.1863864307,1377.8497028028,23276.416252659,9537.7573167836,2,1110.3829170658,3425.7448471514,370.59144239432
906,7219.4444734057,3588.2974060513,1376.2050749231,23282.813737576,9533.2393080435,2,1112.0238128527,3425.3765170273,371.77387458392
908,7236.0273904622,3571.4852089313,1374.5614090052,23289.265527558,9528.6604640431,2,1113.6643005965,3425.7927648334,372.97373045195
910,7252.528249715,3554.7539910819,1372.9186669716,23295.769999032,9524.0290931994,2,1115.3043036479,3427.0019139315,374.19123339734
912,7269.0026110345,3538.0420764393,1371.2768340242,23302.326541783,9519.3519367186,2,1116.9437797155,3426.644801088,375.42660919816
914,7285.4877820764,3521.3089013622,1369.635914467,23308.934997875,9514.632404219,2,1118.5827578054,3427.526784413,376.68008603211
916,7302.0026771095,3504.5359552408,1367.9958898801,23315.595939345,9509.8695384246,2,1120.2213516905,3427.4512741232,377.95189449743
918,7318.476920436,3487.7941539846,1366.3567610122,23322.313613788,9505.058550779,2,1121.859605601,3427.1148060715,379.24226763332
920,7334.8663209256,3471.1255775402,1364.7185342891,23329.097159624,9500.1924076214,2,1123.4974523421,3428.6254633966,380.55144094074
922,7351.2206233786,3454.4767325035,1363.0812113409,23335.957831497,9495.2636012797,2,1125.1348403421,3428.567452849,381.87965240295
924,7367.5855143484,3437.7973017735,1361.4448009154,23342.907099642,9490.2652833209,2,1126.7717878013,3428.9943506705,383.22714250611
926,7383.9958138188,3421.0487361722,1359.8093005948,23349.954898335,9485.1912510796,2,1128.4084148926,3429.2247844385,384.59415425977
928,7400.3979117211,3404.2810876024,1358.1747216833,23357.110580883,9480.0356981096,2,1130.0448099171,3428.1480676371,385.98093321715
930,7416.7174055219,3387.5626691306,1356.5410763226,23364.385537154,9474.7933118711,2,1131.6809243571,3429.9763794817,387.3877274958
932,7432.9841647022,3370.8562360365,1354.9083784746,23371.79128985,9469.4599309361,2,1133.3166932169,3430.2348409774,388.81478779776
934,7449.2480728572,3354.1046225702,1353.2766420526,23379.33673186,9464.0339306603,2,1134.9521164804,3430.2264442682,390.26236742988
936,7465.5544471168,3337.2576411162,1351.6458828439,23387.024377677,9458.517651246,2,1136.5873061742,3430.7830268528,391.7307223243
938,7481.8719428676,3320.344317943,1350.0161195724,23394.849153914,9452.9184657026,2,1138.2223865461,3429.7932856853,393.22011105893
940,7498.1040420663,3303.4565628347,1348.3873725317,23402.803453279,9447.2485692881,2,1139.8573378717,3431.1597225345,394.73079487766
942,7514.2437893056,3286.5902201258,1346.7596640677,23410.883877671,9441.5224488293,2,1141.4920829023,3431.757164247,396.26303771133
944,7530.3173415138,3269.693461346,1345.1330186082,23419.102935723,9435.7532428092,2,1143.1265905574,3431.342232086,397.8171061982
946,7546.3052356716,3252.7111278654,1343.5074639757,23427.525704822,9429.9504676652,2,1144.7609258872,3432.2487136415,399.39326970501
948,7561.7513151459,3235.6442529823,1341.8830263493,23436.60065402,9424.1207515028,2,1146.3951051856,3431.6060407613,400.99180034738
950,7576.3543404184,3218.5821437004,1340.2597385028,23446.534999043,9418.2687783348,2,1148.029045063,3432.3081534745,402.61297301063
952,7591.1601761563,3201.5335783367,1338.6376330052,23456.273747876,9412.3948646261,2,1149.6628787951,3433.2677188436,404.2570653701
954,7605.4771181219,3184.4536264143,1337.0167452887,23466.558325561,9406.4941846145,2,1151.2965053687,3432.6822528468,405.92435791087
956,7619.7602327941,3167.281562067,1335.3971099078,23477.004373339,9400.556721892,2,1152.930007419,3433.7573020389,407.61513394683
958,7634.5916765174,3149.9915269121,1333.7787667379,23487.06756606,9394.5704637724,2,1154.56366636,3433.4841182453,409.32967963883
960,7649.9051208065,3132.6735107022,1332.1617295931,23496.733582167,9388.5260567313,2,1156.197597141,3433.5575619166,411.06828401154
962,7665.4191879417,3115.3809795531,1330.5460950709,23506.232477121,9382.4212603136,2,1157.8317272771,3434.8995611768,412.83123896913
964,7680.3346674616,3098.0874096337,1328.9318782542,23516.37969535,9376.2663493005,2,1159.4658434735,3434.6929983214,414.61883930927
966,7693.8321722255,3080.7371155802,1327.319127721,23528.025804564,9370.085779909,2,1161.0997753141,3435.4335721714,416.4313827356
967,7700.684785906,3071.8484081119,1326.5130443465,23533.950789933,9367.0029717025,1,1161.9168782858,3435.8459093521,417.34392758974
968,7707.6794315012,3062.9803722053,1325.7073463434,23539.707885102,9363.9249648476,1,1162.734084989,3435.8476116866,418.2627831722
968.5,7711.2920272907,3058.5053779616,1325.3045740318,23542.508029225,9362.3899914907,0.5,1163.1427387068,3435.7431167588,418.72379335093
969,7714.9114662354,3054.0490682264,1324.90190068,23545.280219354,9360.8573455045,0.5,1163.5514283005,3435.535155618,419.18639063898
969.5,7718.1498498855,3049.6237706987,1324.4993269863,23548.399769955,9359.3272824741,0.5,1163.9601182079,3435.225418904,419.65057976914
969.75,7719.899798367,3047.4181504257,1324.2980599091,23549.820493294,9358.563498004,0.25,1164.1644729543,3435.3695169813,419.88307288643
969.875,7720.8255658218,3046.3236331216,1324.1974313461,23550.471442331,9358.1819273796,0.125,1164.2666541077,3435.5674100402,419.99941915714
970,7721.7566170237,3045.2488012604,1324.096809119,23551.097230629,9357.8005419677,0.125,1164.3688384788,3435.7584762626,420.11586521406
970.125,7722.6748989091,3044.2280330911,1323.9961932484,23551.681532323,9357.4193424277,0.125,1164.4710254367,3435.9427477226,420.23241113138
970.1875,7723.121884745,3043.749372972,1323.9458865701,23551.954031445,9357.2288242679,0.0625,1164.522119538,3436.0331787498,420.2907090644
970.21875,7723.3383739439,3043.5199969788,1323.920733545,23552.087309825,9357.1335857069,0.03125,1164.5476667365,3436.0779673501,420.31986427566
970.25,7723.5394760425,3043.3064567471,1323.8955809131,23552.22012731,9357.0383589872,0.03125,1164.5732140498,3436.1223295665,420.34902573283
970.3125,7723.4904949145,3043.6513361745,1323.8452775,23552.164955876,9356.8479355348,0.0625,1164.6243068076,3436.209357546,420.40737364009
970.4375,7724.2104943589,3043.2653650858,1323.7446777423,23552.312254781,9356.4672080315,0.125,1164.7264891992,3436.3766968558,420.52416950065
970.6875,7725.9182357028,3041.4748575123,1323.5435064133,23553.357175898,9355.7062244731,0.25,1164.9308570374,3436.6850139765,420.75816200119
971.1875,7729.2982815258,3037.3588904014,1323.1412757117,23556.015567863,9354.1859844977,0.5,1165.3395840066,3437.1996216102,421.227754893
971.6875,7732.644613549,3033.1355890165,1322.7391474308,23558.812299342,9352.6683506616,0.5,1165.748296063,3437.6129452099,421.69896045735
972.1875,7735.8696440243,3028.9091434341,1322.3371233858,23561.730985479,9351.1531036767,0.5,1166.1569837642,3437.9256241816,422.17178348759
972.4375,7737.4232596363,3026.7966928992,1322.1361314289,23563.247365546,9350.3965504893,0.25,1166.3613229749,3438.0563079314,422.40859996843
972.6875,7738.7731042329,3024.7118762378,1321.9351655805,23564.939306949,9349.6405470001,0.25,1166.5656516946,3438.1614542742,422.64582201569
972.9375,7738.7369405939,3022.82871612,1321.734225985,23567.815036581,9348.8850807202,0.25,1166.7699424006,3438.2411700984,422.88345023076
973.0625,7738.971709467,3021.888101867,1321.6337614231,23568.998824841,9348.5076024013,0.125,1166.8720828588,3438.27461021,423.00236595537
973.3125,7740.2140932514,3019.9031490065,1321.4328613878,23570.696980188,9347.7529161663,0.25,1167.0763540902,3438.3162169282,423.24060447575
973.4375,7740.8904412921,3018.9051477389,1321.3324166291,23571.49618042,9347.3758139195,0.125,1167.1784879581,3438.3306407615,423.35982557898
973.5625,7741.4726676004,3017.9280415999,1321.2319784991,23572.368482691,9346.9988296092,0.125,1167.2806191705,3438.3386993091,423.47914860066
973.6875,7741.6684518023,3017.0137318355,1321.1315474066,23573.564311337,9346.6219576189,0.125,1167.3827445674,3438.3404062974,423.59857361622
973.8125,7741.4034837998,3016.1759105137,1321.0311226336,23575.144289081,9346.2451939713,0.125,1167.4848610548,3438.3357750218,423.71810070116
973.9375,7741.2113319495,3015.3697318351,1320.9307045278,23576.619694997,9345.86853669,0.125,1167.5869689683,3438.3248184145,423.837729931
974.0625,7741.3139047014,3014.6174379423,1320.830293214,23577.74637983,9345.4919843118,0.125,1167.6890711523,3438.3075491001,423.95746138134
974.125,7741.4095611291,3014.2821296666,1320.7800888695,23578.224457888,9345.3037624465,0.0625,1167.7401212602,3438.2973287607,424.01735267106
974.25,7740.4843275177,3014.3172256981,1320.6796876689,23579.591393914,9344.9273652015,0.125,1167.8422058101,3438.2705946941,424.13723758442
974.375,7740.3871972926,3013.838033331,1320.5792931693,23580.644406359,9344.5510698477,0.125,1167.9442820992,3438.2375792359,424.2572249074
974.4375,7740.5334379269,3013.5060077247,1320.5290972566,23581.06848188,9344.3629752114,0.0625,1167.9953194267,3438.2194936562,424.31724418074
974.5,7740.6865068342,3013.1952955024,1320.4789030225,23581.464388957,9344.1749056835,0.0625,1168.0463561752,3438.1998319331,424.3772890754
974.53125,7740.6959111878,3013.102009555,1320.453806239,23581.667388956,9344.080884062,0.03125,1168.0718743662,3438.1896061141,424.40731792925
974.59375,7739.66032388,3013.3434600486,1320.4036145481,23582.699749958,9343.8928515654,0.0625,1168.122907656,3438.1675809178,424.46740127246
974.71875,7737.0100502069,3015.1724367531,1320.3032385745,23583.997442452,9343.5168320137,0.125,1168.2249580925,3438.1172844081,424.58767057684
974.78125,7735.9673391107,3015.8262003097,1320.2530519668,23584.624533702,9343.3288749109,0.0625,1168.275981137,3438.0905671384,424.64783089299
974.84375,7735.4604381898,3015.9734818427,1320.2028670671,23585.222268435,9343.1409444655,0.0625,1168.3270017736,3438.0622825006,424.70801688258
974.90625,7734.3647601794,3016.7143447995,1320.1526838785,23585.815169298,9342.9530418442,0.0625,1168.3780166274,3438.03243213,424.76822855509
975.03125,7731.5976400088,3018.2940969511,1320.0523250363,23587.478631839,9342.5773061646,0.125,1168.480019707,3438.1239796699,424.88875470778
975.15625,7728.4380922799,3019.3870340844,1319.9519733037,23590.021188696,9342.2017116363,0.125,1168.581981061,3438.2653166944,425.00938374409
975.28125,7724.34831847,3021.6423201319,1319.8516284771,23592.33146457,9341.826268351,0.125,1168.6839033074,3438.4001884978,425.13011574004
975.40625,7722.4492007967,3022.5654388049,1319.7512904199,23593.783072113,9341.4509978658,0.125,1168.7858218226,3438.528604557,425.25095077167
975.53125,7721.4588357566,3022.998031149,1319.650959194,23594.816263619,9341.0759102812,0.125,1168.8877441663,3438.6505744542,425.37188891508
975.65625,7719.259649848,3024.625135781,1319.550634763,23595.863573206,9340.701006402,0.125,1168.9896584787,3438.7661079025,425.49293024642
975.78125,7717.6328756821,3025.7371534548,1319.450317243,23596.853370319,9340.3262833008,0.125,1169.0915709086,3438.8752147699,425.61407484188
975.90625,7716.8923071879,3026.1355010331,1319.3500059802,23597.670451518,9339.951734281,0.125,1169.1934879953,3438.9779051022,425.73532277768
975.96875,7716.5851403106,3026.3026775603,1319.2998520185,23598.047803012,9339.7645270985,0.0625,1169.2444471748,3439.027637772,425.79597259018
976.03125,7715.9837693985,3026.7708079877,1319.2496998101,23598.418361889,9339.5773609145,0.0625,1169.2954015124,3439.0757594741,425.85664825683
976.0625,7715.3337011565,3027.3416314252,1319.2246240635,23598.616249241,9339.4837941133,0.03125,1169.3208741121,3439.099416559,425.88699255488
976.125,7713.1440643492,3029.1420660247,1319.1744744506,23599.242707497,9339.2966876779,0.0625,1169.3717939507,3439.1451221182,425.94770701944
976.1875,7711.2428318846,3030.5132989267,1319.1243264628,23600.009921816,9339.1096209099,0.0625,1169.4227039235,3439.1892206012,426.00844736198
976.25,7709.530707401,3031.6930359086,1319.0741803272,23600.77948209,9338.9225942727,0.0625,1169.4736114617,3439.2317135501,426.06921359206
976.3125,7707.0618038168,3033.5787372298,1319.0240359766,23601.599814086,9338.7356088909,0.0625,1169.5245088157,3439.2726025145,426.13000571922
976.4375,7702.0893376929,3037.4817740015,1318.9237549534,23603.14336178,9338.3617715715,0.125,1169.6262763119,3439.3480142588,426.25169363835
976.5,7700.1756141543,3038.8920416299,1318.8736158646,23603.883803454,9338.1749248966,0.0625,1169.6771619564,3439.3841204097,426.31256352366
976.5625,7698.4226454147,3040.089740098,1318.8234785274,23604.676007494,9337.9881284656,0.0625,1169.7280507934,3439.4186284419,426.37345934427
976.625,7696.232930403,3041.6052780518,1318.773342951,23605.587064304,9337.8013842902,0.0625,1169.7789360521,3439.4515399644,426.43438110976
976.6875,7693.3492022148,3043.6868115848,1318.7232091394,23606.626082784,9337.6146942764,0.0625,1169.8298091868,3439.4828565944,426.49532882969
976.8125,7688.3601690219,3046.9366262932,1318.6229492628,23608.838754871,9337.2415005508,0.125,1169.9315203272,3439.5391602737,426.61732816384
976.9375,7684.4615377844,3049.1696419329,1318.5226964451,23610.977568318,9336.8685555193,0.125,1170.0332174747,3439.5891458304,426.73943146891
977.0625,7680.9781740313,3051.162025442,1318.4224506908,23612.941480129,9336.4958697063,0.125,1170.1349038514,3439.6328250373,426.86163882156
977.1875,7677.0994986507,3053.7344810127,1318.322212015,23614.720358132,9336.12345019,0.125,1170.2365671013,3439.6702099833,426.98395029847
977.4375,7667.0523784409,3060.739761809,1318.1217657487,23618.706514304,9335.3795796969,0.25,1170.4396835734,3439.7201835848,427.22899036394
977.6875,7656.2783237752,3067.3452233076,1317.9213478889,23623.818129914,9334.6369751141,0.25,1170.6426143254,3439.7454429376,427.47444815597
977.8125,7650.9974656593,3070.5169528694,1317.8211447125,23626.398343582,9334.2660931761,0.125,1170.7440477241,3439.7518326685,427.59728156044
978.0625,7640.5377314553,3075.9939673069,1317.6207696104,23632.321964505,9333.5255671224,0.25,1170.9468464061,3439.7400469449,427.84336701963
978.5625,7624.2747489872,3085.1756887957,1317.2201441811,23641.279962658,9332.0494553781,0.5,1171.352400917,3439.6210569966,428.33721748115
979.5625,7595.8128380186,3102.0329206302,1316.4193894186,23656.620216164,9329.1146357687,1,1172.1636892496,3439.0201706809,429.33167629149
979.8125,7585.9260867159,3108.7362739825,1316.2192128355,23660.735238047,9328.3831884192,0.25,1172.366447362,3438.8456870663,429.58071398071
980.3125,7571.9047910486,3117.378056355,1315.8189841351,23667.973272371,9326.9248960901,0.5,1172.7719771632,3439.0831398238,430.08048628966
981.3125,7553.3304297349,3125.8223794191,1315.0190231521,23681.805770256,9324.0223974372,1,1173.583549667,3440.1745546877,431.08685867176
982.3125,7538.8528367694,3131.6687017911,1314.2195140593,23694.126853842,9321.1320935378,1,1174.395709264,3440.8903857944,432.10009902213
983.3125,7523.0548787898,3138.0190467405,1313.4204602685,23707.254552387,9318.2510618144,1,1175.2080324978,3441.231360251,433.12024773211
985.3125,7499.9862389496,3145.4487835486,1311.8243678175,23730.257567725,9312.483041959,2,1176.8341831163,3440.5149351679,435.188504796
986.3125,7487.4467606404,3149.4002804573,1311.0267032305,23742.528265613,9309.5979900589,1,1177.6479214339,3441.3902081511,436.22966414124
987.3125,7476.9228621492,3151.2131153799,1310.2295202107,23754.930015426,9306.704486834,1,1178.4623952244,3441.9631634663,437.27789544153
988.3125,7467.0341942055,3152.8464604023,1309.4328309249,23766.888014508,9303.7984999591,1,1179.277554057,3442.1482447462,438.33324002131
990.3125,7448.5762014237,3154.1302781403,1307.841646383,23791.541304453,9297.9105695994,2,1180.9099258481,3441.0973019926,440.47271596725
992.3125,7431.6448930009,3152.8389155616,1306.2525721161,23817.315908075,9291.9477112466,2,1182.5447282397,3443.0166261855,442.64131517013
994.3125,7416.9551913584,3150.6691653695,1304.6657185176,23841.784300842,9285.925623912,2,1184.1819343926,3443.7236503056,444.83937712786
996.3125,7404.923479172,3147.1581435183,1303.0812030428,23864.966911107,9279.8702631595,2,1185.8214742526,3443.90206218,447.06724436728
998.3125,7393.7091555437,3142.6213641281,1301.4991477188,23888.364006091,9273.806326518,2,1187.4632466405,3445.0281101745,449.32526245232
1000.3125,7383.9526026985,3137.361368348,1299.9196757335,23911.021048951,9267.7453042691,2,1189.1072204392,3444.637933866,451.61377999007
1001.3125,7378.5991197064,3134.7821503996,1299.1305229438,23922.763977412,9264.7242295381,1,1189.9298746596,3445.2586560988,452.76570734009
1003.3125,7367.8931012533,3130.0518843749,1297.5551595192,23945.833154064,9258.6667007883,2,1191.576605916,3447.2732162739,455.10058978293
1005.3125,7358.0219131311,3124.0328329138,1295.9826606719,23969.365832612,9252.5967606709,2,1193.2245139011,3447.7544992555,457.46685612904
1006.3125,7354.134995799,3120.627051206,1295.197066219,23980.47613324,9249.5647535354,1,1194.0489177269,3447.9611480285,458.65787993423
1008.3125,7349.9027208747,3112.1076617747,1293.6290934942,24000.891160715,9243.469363141,2,1195.6986262629,3449.5303990282,461.07185098818
1009.3125,7348.0515128798,3107.4462885695,1292.8458047887,24011.2312854,9240.4251083615,1,1196.5239181954,3449.8987301047,462.28686257854
1010.3125,7346.5218940872,3103.3331774051,1292.0633154446,24020.702615108,9237.3789979554,1,1197.3495469348,3449.8605829739,463.50994569539
1012.3125,7344.0558109775,3093.3940823295,1290.5017201232,24040.7882338,9231.2601527698,2,1199.001326065,3451.0797997296,465.98876465232
1013.3125,7343.5812429397,3087.8657489026,1289.7216514435,24050.628233833,9228.2031228806,1,1199.8275026991,3452.2446161349,467.2363832121
1014.3125,7343.5320761931,3082.5965097018,1288.9424141161,24059.788064074,9225.1409359151,1,1200.6538144745,3452.9965524617,468.49225701016
1015.3125,7344.1042380427,3077.4696149649,1288.1640167599,24068.190941983,9222.0711882492,1,1201.4802116934,3453.3421304589,469.75643236346
1017.3125,7346.1462085169,3066.7497019576,1286.6107882318,24084.622254474,9215.8710468196,2,1203.1327812664,3454.0454907131,472.3183625219
1019.3125,7347.5834700705,3056.9226100932,1285.0610305059,24100.821143519,9209.6117458116,2,1204.7855291639,3455.1159933014,474.91424747013
1021.3125,7349.2915905637,3046.9378904385,1283.5148381425,24116.953426579,9203.3022542756,2,1206.4386804066,3454.6420767478,477.54446487176
1023.3125,7350.9400425787,3037.518480229,1281.972282757,24132.597665216,9196.9715292192,2,1208.092147134,3456.9454453892,480.20939456778
1025.3125,7351.6080145055,3029.2968028803,1280.433426431,24148.002916158,9190.6588400248,2,1209.7457214812,3458.0697575939,482.90941844924
1026.3125,7352.3201059352,3025.1612629434,1279.6648564951,24155.33121198,9187.5225626458,1,1210.5726567254,3458.2103890513,484.26825172001
1028.3125,7355.3622932265,3016.1632868644,1278.1316062139,24169.055625684,9181.2871880111,2,1212.2261034022,3459.5734624555,487.02158874828
1030.3125,7357.5798231089,3007.7029727032,1276.6021530544,24183.018873586,9175.0961775474,2,1213.8793977454,3460.173643074,489.81098278871
1032.3125,7358.5508904102,3000.0415577495,1275.07656453,24197.407321735,9168.9236655752,2,1215.5326204564,3460.3552387713,492.63682211454
1034.3125,7358.0738049395,2993.2999560539,1273.5548533391,24212.329416551,9162.741969116,2,1217.185548847,3462.5548993413,495.49949667183
1036.3125,7357.8779666198,2986.7655978895,1272.0369633574,24226.785371095,9156.5341010387,2,1218.8379501986,3463.1656555502,498.39939802692
1038.3125,7358.6274350181,2980.0932529265,1270.5228591625,24240.464129217,9150.2923236757,2,1220.4898749776,3464.2191164152,501.33691932512
1040.3125,7360.6204590943,2973.3729872921,1269.0124049686,24252.987864225,9144.0062844194,2,1222.1414108375,3465.094823181,504.31245525712
1042.3125,7363.667764539,2966.7192266881,1267.5055906517,24264.453954991,9137.6534631303,2,1223.7925691575,3464.6960741546,507.32640203106
1044.3125,7365.7305686244,2960.6562911601,1266.0024875752,24276.40508,9131.20557264,2,1225.4431673146,3467.1514251426,510.37915734929
1046.3125,7367.1930107027,2955.4897602664,1264.5031277661,24288.173275438,9124.6408258268,2,1227.0930406155,3468.0069502548,513.4711203901
1048.3125,7367.7673075451,2951.2722745181,1263.0075892997,24299.994704751,9117.9581238857,2,1228.742309504,3468.6901280417,516.60269179468
1050.3125,7368.9866005512,2947.2861383,1261.515765407,24311.027091068,9111.1844046741,2,1230.3911792687,3469.8019879306,519.77427366021
1052.3125,7368.853248694,2944.6857651621,1260.0276294211,24322.065711742,9104.3676449805,2,1232.039740897,3469.3408943043,522.98626953912
1054.3125,7369.0266025805,2942.13327164,1258.5431805338,24332.745336166,9097.5516090799,2,1233.687864057,3471.4811850239,526.23908444432
1056.3125,7370.1285605891,2938.8606247978,1257.0623142577,24343.19142153,9090.7570788253,2,1235.3353210164,3472.5705735831,529.53312485952
1058.3125,7371.5796979981,2935.6395601613,1255.5850116174,24353.218235966,9083.9774942574,2,1236.9821987401,3472.8767928347,532.86879875251
1060.3125,7374.9865168317,2930.276954525,1254.1110932102,24363.437105113,9077.1883303196,2,1238.6286382617,3474.2271550878,536.24651558907
1062.3125,7378.4070864085,2923.8537303144,1252.6405154874,24374.730997046,9070.3676707431,2,1240.2746139607,3474.0029043504,539.66668634449
1063.3125,7379.3864149591,2920.8276549598,1251.9059987908,24380.923621488,9066.956309802,1,1241.0975782358,3474.4507468095,541.38743651302
1064.3125,7379.8103695124,2917.9487040773,1251.1723337476,24387.52985453,9063.5387381325,1,1241.9204001895,3475.8642266785,543.11890308707
1065.3125,7380.0876732211,2915.0142770721,1250.4395229297,24394.342362047,9060.1161647302,1,1242.7430221118,3476.8575239511,544.86113775386
1066.3125,7380.4753349934,2911.8900804838,1249.7075702876,24401.237403996,9056.6896102389,1,1243.5654194112,3477.4375697979,546.61419228512
1068.3125,7381.1324602223,2905.0578022874,1248.2471933682,24415.763172493,9049.7993716293,2,1245.2091294694,3477.2780124833,550.16399692265
1069.3125,7380.9395901549,2901.5709122551,1247.5178131691,24423.617157626,9046.3545267953,1,1246.0309694885,3478.3984748216,551.94987496246
1071.3125,7381.9595084716,2893.1843161243,1246.0624595501,24439.373938061,9039.4197777929,2,1247.6740985539,3479.0945506254,555.56595246352
1072.3125,7383.0098237811,2888.5302956526,1245.3355093229,24447.17387817,9035.9504930728,1,1248.4956766594,3479.028747308,557.38512367295
1074.3125,7385.8470491406,2879.3569735913,1243.8848017578,24461.936850677,9028.9743248331,2,1250.1380379861,3479.8950919674,561.06841675083
1075.3125,7386.8690353053,2875.025814915,1243.1601387442,24469.453506295,9025.4915047406,1,1250.9591428155,3481.0120814921,562.9213533226
1076.3125,7387.5690120568,2870.9951680228,1242.4362271255,24476.985364586,9022.0142282088,1,1251.7800924336,3481.713271651,564.78563265815
1077.3125,7388.2117461902,2867.1306403853,1241.7130599422,24484.396290336,9018.5482631463,1,1252.6008807588,3482.0061256157,566.6613075545
1077.8125,7388.5465340141,2865.2189727995,1241.3516453974,24488.061237882,9016.8216099069,0.5,1253.0112627804,3482.0472268818,567.60200046564
